"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q_RecaptchaScore","Q_RelevantIDDuplicate","Q_RelevantIDDuplicateScore","Q_RelevantIDFraudScore","Q_RelevantIDLastStartDate","Informed.Consent","Screening2","Screening3","Screening1","Q491","Demographics...Q1","Controls...Q3","Demographics...Q2","Demographics...Q2_6_TEXT","Demographics...Q3","Demographics...Q4","Demographics...Q5","Demographics...Q6","Q492","Q493_NPS_GROUP","Q493","Disaster...Q0","Disaster...Q1","Disaster...Q1_15_TEXT","Q440","Disaster...Q3","Disaster...Q6","Q467","Q467_4_TEXT","Disaster...Q7A","Disaster...Q7B","Disaster...Q7C","Disaster...Q8","Q468","Q468_4_TEXT","Disaster...Q9A","Disaster...Q9B","Disaster...Q9C","Q493.1","Home...Q1","Home...Q10","Controls...Q2B_NPS_GROUP","Controls...Q2B","Controls...Q2C","Home...Q3","Home...Q4","Home...Q5","Home...Q6A","Home...Q6","Home...Q7_4","Home...Q9","Knowledge...Q2","Knowledge...Q1","Attention1","Knowledge...Q5A","Knowledge...Q5B","Knowledge...Q5C","Knowledge...Q6A_4","Knowledge...Q6B","Knowledge...Q6C","Control...Q1","Control...Q2","Control...Q3","Control...Q4","Q113","Q114","Q115","Q116","Q117","Q323_1","Q324_1","Treated...Q1","Treated...Q2","Treated...Q3","Treated...Q4","Q125","Q126","Q127","Q128","Q129","Controls...Q1_NPS_GROUP","Controls...Q1","Controls...Q4_NPS_GROUP","Controls...Q4","Q279_NPS_GROUP","Q279","Literacy...Q2","Controls...Q5","Controls...Q6","Preference...Q3","Attention_1","Attention_2","Hypothetical...Q1A_NPS_GROUP","Hypothetical...Q1A","Q305","Q441_1","Hypothetical...Q2B_NPS_GROUP","Hypothetical...Q2B","Hypothetical...Q2BB","Q446_1","Q471","Hypothetical...Q2C_NPS_GROUP","Hypothetical...Q2C","Hypothetical...Q2CC","Q447_1","Q472","Hypothetical...Q2D_NPS_GROUP","Hypothetical...Q2D","Hypothetical...Q2DD","Q448_1","Q473","Q461_NPS_GROUP","Q461","Q462","Q463_1","Q474","Q464_NPS_GROUP","Q464","Q465","Q466_1","Q475","Q467_NPS_GROUP","Q467.1","Q468.1","Q469_1","Q476","Hypothetical...Q1B_NPS_GROUP","Hypothetical...Q1B","Hypothetical...Q1BB","Hypothetical...Q1BBB_1","Hypothetical...Q1C_NPS_GROUP","Hypothetical...Q1C","Hypothetical...Q1CC","Q443_1","Hypothetical...Q1D_NPS_GROUP","Hypothetical...Q1D","Hypothetical...Q1DD","Q444_1","Q452_NPS_GROUP","Q452","Q453","Q454_1","Q455_NPS_GROUP","Q455","Q456","Q457_1","Q458_NPS_GROUP","Q458","Q459","Q460_1","Preference...Q1","Preference...Q1_4_TEXT","Preference...Q2","Preference...Q2_3_TEXT","Preference...Q3A","Preference...Q3B","Preference...Q3C","Q316","Q314","Q315","Q316.1","Q317","GenPolicy...Q1_1","GenPolicy...Q1_4","GenPolicy...Q3","Q439","Q439_4_TEXT","Q502","StartTime","aid","StartSection","TotalSection","WTP1","WTP2","WTP3","WTP0","Treated","FEMAText","SBAText","FEMA","SBA","Hypothetical.1"
"11","2025-02-25 09:42:27","2025-02-25 09:54:13","IP Address","107.77.207.140","100","705","True","2025-02-25 09:54:14","R_2awAXMT8seI7gKA","","","","","41.8483","-87.6517","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","IL","$25,000 to $49,999","No","White","","No","Female","Bachelor's or more","No","No","Detractor","2","","","","","","","","","","","","","","","","","","60477","2007","130000","Passive","7","Major damage (51% – 75%)","No","Yes","I am not sure","","No","","No","False","False","Agree","Unlikely (25% – 49%)","$30,000 to $49,999","More than 2 years","75","Very unlikely (0% – 25%)","More than 2 years","No","Yes","","","","","60","","","","","","","","","","","","","","Detractor","0","Detractor","5","Detractor","2","$5","Strongly disagree","Strongly disagree","Strongly agree","5","4","Promoter","10","Yes","69","Promoter","10","Yes","53","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Strongly agree","Strongly agree","Neither agreenor disagree","Neither agreenor disagree","Agree","Agree","Strongly agree","Strongly agree","57","80","Only some of the time","Democrat","","","","12824e2d-5f2e-4bed-b05c-174c0f9913bdzqztmn","1","5","99","54","25","145","0","","","","","A"
"12","2025-02-25 09:41:31","2025-02-25 09:54:39","IP Address","107.128.70.247","100","788","True","2025-02-25 09:54:40","R_3oRAFjgbWMY3EDq","","","","","30.4016","-86.8636","anonymous","EN","1","","0","0","","I agree","65 or older","Yes","Own","FL","$200,000 to $249,999","Yes","White","","No","Male","Bachelor's or more","No","No","Detractor","5","","","","","","","","","","","","","","","","","","32566","2016","650000","Detractor","5","Moderate damage (26% – 50%)","No","Yes","Yes","","No","","No","False","False","Agree","Unlikely (25% – 49%)","$10,000 to $29,999","Between 2 months and 6 months","24","Unlikely (25% – 49%)","Between 2 months and 6 months","No","No","Yes","","","","","20","","","","","","","","","","","","","Detractor","3","Detractor","6","Detractor","5","$55","Disagree","Disagree","Agree","5","4","","","","","","","","","","Detractor","5","Yes","76","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Passive","7","No","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild as they were before.","","Agree","Agree","Disagree","Agree","Disagree","Agree","Agree","Disagree","10","10","Only some of the time","Independent","","","","f9fedd25-d54b-49a9-a4fc-5578cbc24af7zqztmn","1","5","93","62","16","142","0","","","","","F"
"13","2025-02-25 09:42:13","2025-02-25 09:55:01","IP Address","98.244.5.12","100","767","True","2025-02-25 09:55:01","R_1kU2Cf16XrX0rvo","","","","","38.6841","-121.0676","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","CA","$75,000 to $99,999","Yes","White","","No","Male","Bachelor's or more","No","No","Detractor","6","","","","","","","","","","","","","","","","","","95623","2018","459000","Detractor","3","Minor damage (1% – 25%)","Yes","Yes","I am not sure","","No","","No","True","False","Agree","Very likely (75% – 99%)","$75,000","Between 2 weeks and 2 months","41","I am not sure","Between 2 weeks and 2 months","Yes","","","Yes","150","","","","","","","","","","","","","","","","Detractor","3","Detractor","6","Detractor","5","$55","Disagree","Neither agree
nor disagree","Agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","2","Yes","250","","","","","","","","","","Detractor","3","Yes","250","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Agree","Strongly agree","Neither agreenor disagree","Agree","Disagree","Strongly agree","Agree","Agree","18","8","Most of the time","Republican","","","","1a2b38be-c899-40e7-941c-e1969ad724c8zqztmn","1","5","98","54","24","149","0","","","","","D"
"14","2025-02-25 09:45:08","2025-02-25 09:55:45","IP Address","174.219.50.229","100","636","True","2025-02-25 09:55:46","R_2cBjbU4YJnejX0M","","","","","40.1154","-75.0244","anonymous","EN","0.8999999761581421","","0","0","","I agree","25 - 44","Yes","Own","PA","$100,000 to $149,999","Yes","White","","No","Male","Bachelor's or more","Yes","No","Passive","8","","","","","","","","","","","","","","","","","","15501","2024","70000","Detractor","0","","Yes","Yes","No","","No","","No","False","False","Agree","Unlikely (25% – 49%)","$30,000 to $49,999","Between 2 months and 6 months","32","Unlikely (25% – 49%)","Between 2 months and 6 months","","","","","","","","","","115","751","No","No","Yes","","","","","13","","Promoter","9","Passive","8","Passive","8","$6","Strongly disagree","Strongly disagree","Neither agree
nor disagree","5","4","Promoter","9","Yes","156","","","","","","","","","","","Passive","8","Yes","153","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Disagree","Agree","Agree","Agree","Agree","Strongly agree","Agree","Strongly agree","90","56","Never","Republican","","","","4eebb502-0c4f-4b46-8b44-58684264fbaezqztmn","1","5","98","66","13","130","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","85","A"
"15","2025-02-25 09:43:25","2025-02-25 09:56:32","IP Address","97.179.241.201","100","787","True","2025-02-25 09:56:33","R_3NEcM9H9hSCrEBG","","","","","41.2327","-96.1138","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","IA","$75,000 to $99,999","Yes","White","","No","Female","High school or less","No","Yes","Detractor","5","2021","Other","Derecho","Under $1,000","0% (didn’t repair anything)","I was aware of this program, but I did not apply","I did not need assistance","","","","","I was aware of this program, but I did not apply","I did not need assistance","","","","","50248","1999","76000","Detractor","3","Minor damage (1% – 25%)","Yes","Yes","No","","No","","No","I am not sure","False","Agree","I am not sure","I am not sure","Between 1 year and 2 years","30","I am not sure","Between 1 year and 2 years","","","","","","","","","","87","770","Yes","","","Yes","150","","","","","Detractor","2","Passive","8","Passive","8","$55","Disagree","Disagree","Agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","5","No","","Because he knew it was possibility of having a wildfire so he should’ve been prepared","","","","","","Detractor","2","No","","","","","","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should help people rebuild as they were before.","","Neither agreenor disagree","Disagree","Disagree","Neither agreenor disagree","Neither agreenor disagree","Agree","Agree","Agree","25","12","Only some of the time","Independent","","","","79042726-aa63-4cd2-8258-ae32d8aead5fzqztmn","2","6","102","53","11","142","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","78","B"
"16","2025-02-25 09:45:09","2025-02-25 09:56:39","IP Address","97.191.179.154","100","689","True","2025-02-25 09:56:40","R_Xh6CuCWANMFjNzr","","","","","37.9786","-121.3147","anonymous","EN","1","","0","0","","I agree","65 or older","Yes","Own","CA","$75,000 to $99,999","Yes","White","","No","Male","Bachelor's or more","No","No","Passive","7","","","","","","","","","","","","","","","","","","93306","1986","112000","Detractor","3","Moderate damage (26% – 50%)","Yes","Yes","Yes","","No","","No","True","True","Agree","Very likely (75% – 99%)","$30,000 to $49,999","Between 6 months and 1 year","50","Likely (50% – 74%)","Between 6 months and 1 year","Yes","","","No","","125","","","","","","","","","","","","","","","Detractor","3","Passive","8","Passive","7","$55","Strongly disagree","Strongly disagree","Agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","Passive","7","Yes","99","","","","","","","","","","","Passive","7","Yes","125","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Agree","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","Agree","Agree","20","10","Most of the time","Democrat","","","","a748fd25-af55-468a-8df8-cc8703c4b21bzqztmn","1","5","94","61","28","144","0","","","","","C"
"17","2025-02-25 09:45:54","2025-02-25 09:57:16","IP Address","35.133.181.78","100","682","True","2025-02-25 09:57:17","R_2EEPnjBX6XL5jYB","","","","","34.4973","-82.0079","anonymous","EN","0.8999999761581421","","0","5","","I agree","65 or older","Yes","Own","SC","$25,000 to $49,999","Yes","White","","No","Male","Bachelor's or more","No","Yes","Detractor","4","2024","Other","Hailstorm","$10,000 – $19,999","100% (repaired everything)","I was aware of this program, but I did not apply","I did not need assistance","","","","","The disaster was not eligible for disaster assistance","","","","","","29681","2015","190000","Detractor","5","Minor damage (1% – 25%)","No","Yes","I am not sure","","No","","No","True","I am not sure","Agree","I am not sure","I am not sure","Between 2 months and 6 months","75","Very likely (75% – 99%)","Between 2 months and 6 months","No","No","No","","","","","","5","","","","","","","","","","","","Detractor","4","Detractor","6","Passive","7","$55","Disagree","Disagree","Agree","5","4","","","","","","","","","","","","","","","Detractor","0","Yes","250","","","","","","","","","","","","","","","","","","","","","Passive","7","No","","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Agree","Agree","Disagree","Strongly agree","Neither agreenor disagree","Agree","Agree","Agree","32","6","Never","Republican","","","","9b136cc7-0732-495c-b85b-98015ec02aa6zqztmn","2","6","93","57","24","147","0","","","","","C"
"18","2025-02-25 09:45:36","2025-02-25 10:00:43","IP Address","98.168.216.46","100","907","True","2025-02-25 10:00:44","R_ywrfzLSHnM7UCoV","","","","","41.1156","-95.9375","anonymous","EN","1","","0","0","","I agree","45 - 64","Yes","Own","NE","$25,000 to $49,999","Yes","White","","No","Male","Some college","No","No","Detractor","1","","","","","","","","","","","","","","","","","","68046","1995","149800","Detractor","2","Minor damage (1% – 25%)","No","Yes","No","","No","","No","True","False","Agree","I am not sure","$5,000 to $9,999","Between 2 months and 6 months","30","I am not sure","Between 2 weeks and 2 months","No","No","No","","","","","","0","","","","","","","","","","","","Detractor","5","Detractor","6","Passive","7","$55","Neither agree
nor disagree","Disagree","Neither agree
nor disagree","5","4","","","","","","","","","","","","","","","","","","","","Detractor","5","Yes","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","Promoter","10","No","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Agree","Neither agreenor disagree","Disagree","Agree","Disagree","Disagree","Disagree","Disagree","30","15","Only some of the time","Independent","","","","4f57d416-45d7-44e8-960a-bb3b117c163czqztmn","1","5","98","50","27","147","0","","","","","F"
"19","2025-02-25 09:52:10","2025-02-25 10:01:36","IP Address","75.176.132.14","100","565","True","2025-02-25 10:01:36","R_3fC6jegwGgVV0Th","","","","","32.2371","-80.8604","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","SC","$100,000 to $149,999","Yes","Other","European American","No","Male","Bachelor's or more","No","No","Passive","7","","","","","","","","","","","","","","","","","","29910","2011","325000","Detractor","5","Minor damage (1% – 25%)","No","Yes","Yes","","Yes","661","Yes","True","False","Agree","Very likely (75% – 99%)","$75,000","Between 2 months and 6 months","75","Very likely (75% – 99%)","Between 2 months and 6 months","Yes","","","Yes","150","","","","","","","","","","","","","","","","Detractor","3","Detractor","6","Passive","8","$55","Strongly disagree","Neither agree
nor disagree","Strongly agree","5","4","","","","","","","","","","","","","","","Detractor","1","Yes","250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","4","No","","Equal government assistance should go to people of all incomes.","","The government should provide direct financial aid and let individuals decide how to use it.","","Strongly agree","Agree","Disagree","Strongly agree","Neither agreenor disagree","Agree","Agree","Agree","43","18","Only some of the time","Independent","","","","4dd13543-e1b3-4a7c-9c87-99aa8ef51f3bzqztmn","1","5","109","68","22","135","0","","","","","G"
"20","2025-02-25 09:45:34","2025-02-25 10:01:53","IP Address","174.205.101.184","100","979","True","2025-02-25 10:01:54","R_1gb7K2wclQWgG16","","","","","36.1473","-115.2202","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","AZ","$25,000 to $49,999","Yes","White","","No","Female","Bachelor's or more","No","No","Detractor","6","","","","","","","","","","","","","","","","","","85742","1996","83500","Detractor","2","Minor damage (1% – 25%)","No","Yes","No","","No","","No","False","False","Agree","Very likely (75% – 99%)","$30,000 to $49,999","Between 2 weeks and 2 months","75","Likely (50% – 74%)","Between 2 months and 6 months","","","","","","","","","","40","792","No","No","Yes","","","","","30","","Detractor","6","Passive","7","Detractor","6","$55","Disagree","Disagree","Agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","Passive","8","No","","Because Alex did not take necessary precautions to this from happening.","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","3","No","","Government assistance should prioritize low-income households.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Agree","Neither agreenor disagree","Disagree","Agree","Neither agreenor disagree","Neither agreenor disagree","Disagree","Agree","5","21","Most of the time","Democrat","","","","3f894fe9-1ed8-46a0-921d-027fd8647844zqztmn","1","5","99","58","28","142","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","35","53","G"
"21","2025-02-25 09:45:45","2025-02-25 10:02:27","IP Address","75.75.157.85","100","1001","True","2025-02-25 10:02:28","R_1LYHuDUkqYLk2yv","","","","","40.3473","-75.9305","anonymous","EN","0.8999999761581421","","0","0","","I agree","45 - 64","Yes","Own","PA","$25,000 to $49,999","Yes","White","","No","Male","Bachelor's or more","No","No","Detractor","0","","","","","","","","","","","","","","","","","","19540","1992","47500","Detractor","1","Minor damage (1% – 25%)","No","Yes","No","","No","","No","True","False","Agree","Very likely (75% – 99%)","$50,000 to $74,999","Between 2 weeks and 2 months","75","Certain (100%)","Between 2 weeks and 2 months","","","","","","","","","","29","786","No","Yes","","","","","80","","","Detractor","3","Passive","8","Promoter","10","$55","Strongly disagree","Strongly disagree","Strongly agree","5","4","","","","","","","","","","","","","","","Detractor","1","Yes","225","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","5","Yes","200","","","","","","","","","Government assistance should prioritize low-income households.","","The government should provide direct financial aid and let individuals decide how to use it.","","Agree","Disagree","Strongly agree","Strongly agree","Strongly disagree","Strongly agree","Agree","Strongly agree","40","10","Only some of the time","Other","Libertarian","","","e8965049-96e6-4d9d-94de-08c886c68148zqztmn","1","5","105","51","26","136","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","39","26","E"
"22","2025-02-25 09:47:36","2025-02-25 10:02:51","IP Address","66.189.72.26","100","914","True","2025-02-25 10:02:51","R_1juDu0yzI1umicR","","","","","41.4201","-73.2821","anonymous","EN","1","","0","0","","I agree","65 or older","Yes","Own","CT","$150,000 to $199,999","Yes","White","","No","Male","Bachelor's or more","No","No","Passive","8","","","","","","","","","","","","","","","","","","06470","1973","35000","Detractor","2","Minor damage (1% – 25%)","No","Yes","No","","No","","No","True","False","Agree","Very likely (75% – 99%)","$50,000 to $74,999","Between 2 months and 6 months","50","Very likely (75% – 99%)","Between 2 months and 6 months","","","","","","","","","","153","809","Yes","","","No","","120","","","","Detractor","2","Detractor","3","Detractor","6","$55","Disagree","Disagree","Strongly agree","5","4","","","","","","","","","","Passive","8","No","","Because Alex took no action to prevent his damage","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","0","Yes","250","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in an area with a lower risk of natural disasters.","","Agree","Agree","Agree","Agree","Neither agreenor disagree","Agree","Agree","Agree","35","18","Only some of the time","Independent","","","","d5c3ed69-5bc1-424b-a143-f2457303d508zqztmn","1","5","98","55","19","131","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","84","D"
"23","2025-02-25 09:54:34","2025-02-25 10:03:33","IP Address","174.203.240.70","100","538","True","2025-02-25 10:03:33","R_eMbqH8YVrmT6w1j","","","","","35.2135","-80.8218","anonymous","EN","0.699999988079071","","0","0","","I agree","45 - 64","Yes","Own","SC","$25,000 to $49,999","No","White","","No","Female","Bachelor's or more","No","Yes","Detractor","3","2024","Other","Hurricane ","$20,000 – $49,999","25% – 49%","Yes, I applied and I was approved, but I did not receive funds","","","","","","I was not aware of this program, so I did not apply","","","","","","29325","2016","278000","Passive","8","Major damage (51% – 75%)","No","No","","No","","","No","I am not sure","False","Agree","Likely (50% – 74%)","$1,000 to $4,999","More than 2 years","57","Unlikely (25% – 49%)","More than 2 years","","","","","","","","","","50","661","Yes","","","No","","120","","","","Detractor","5","Passive","7","Detractor","4","$5","Disagree","Disagree","Strongly agree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","6","Yes","170","","","","","","Detractor","3","No","","","","","","","","","","","","","","","","","","Government assistance should prioritize low-income households.","","The government should provide direct financial aid and let individuals decide how to use it.","","Strongly agree","Agree","Strongly agree","Strongly agree","Neither agreenor disagree","Strongly agree","Strongly agree","Strongly agree","87","28","Most of the time","Republican","","","","4fe44600-403c-4f31-85d1-4b278612f22ezqztmn","2","6","102","55","16","150","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","35","49","C"
"24","2025-02-25 09:56:38","2025-02-25 10:03:35","IP Address","72.105.35.5","100","417","True","2025-02-25 10:03:36","R_31i5GKw0nDj50JD","","","","","34.8525","-82.4496","anonymous","EN","1","","0","0","","I agree","45 - 64","Yes","Own","SC","$150,000 to $199,999","Yes","White","","No","Female","Bachelor's or more","No","No","Detractor","5","","","","","","","","","","","","","","","","","","29672","2020","375000","Detractor","5","Minor damage (1% – 25%)","No","Yes","No","","No","","No","I am not sure","False","Agree","I am not sure","$10,000 to $29,999","More than 2 years","0","Certain (100%)","Between 1 year and 2 years","No","No","Yes","","","","","20","","","","","","","","","","","","","Detractor","1","Promoter","10","Detractor","5","$55","Disagree","Neither agree
nor disagree","Neither agree
nor disagree","5","4","","","","","","","","","","","","","","","","","","","","Detractor","0","No","","it's a vacation home and he never did the maintenance to remove vegetation","","","","","","","","","","","Detractor","0","No","","","","","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild as they were before.","","Strongly agree","Agree","Strongly disagree","Strongly agree","Agree","Strongly disagree","Neither agreenor disagree","Neither agreenor disagree","30","20","Never","Republican","","","","e090f3e6-416e-483c-ae03-89147e789a82zqztmn","1","5","107","52","13","146","0","","","","","B"
"25","2025-02-25 09:55:38","2025-02-25 10:03:40","IP Address","74.131.157.138","100","481","True","2025-02-25 10:03:40","R_3g1LhMqiYu1ft3p","","","","","39.2607","-84.4111","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","OH","$150,000 to $199,999","Yes","White","","No","Female","Bachelor's or more","No","No","Detractor","2","","","","","","","","","","","","","","","","","","45242","1997","260000","Detractor","3","Moderate damage (26% – 50%)","No","Yes","No","","No","","No","True","False","Agree","I am not sure","I am not sure","Between 6 months and 1 year","75","Very likely (75% – 99%)","Between 2 months and 6 months","Yes","","","Yes","150","","","","","","","","","","","","","","","","Passive","8","Passive","8","Detractor","3","$55","Strongly disagree","Strongly disagree","Agree","5","4","Promoter","10","No","","","","","","","","","","","","","","","","","","","","","","Promoter","10","No","","Personal responsibility ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Neither agreenor disagree","Strongly agree","Strongly disagree","Strongly agree","Strongly disagree","Agree","Agree","Agree","39","7","Never","Independent","","","","8a25fc96-8eb6-42cc-b448-8b7b66d20c93zqztmn","1","5","110","61","25","137","0","","","","","A"
"26","2025-02-25 09:51:13","2025-02-25 10:03:45","IP Address","73.232.23.12","100","752","True","2025-02-25 10:03:46","R_3h6Im2BaJd7JMcx","","","","","29.397","-94.9203","anonymous","EN","1","","0","0","","I agree","65 or older","Yes","Own","TX","$75,000 to $99,999","Yes","White","","No","Male","Bachelor's or more","No","No","Passive","8","","","","","","","","","","","","","","","","","","77591","2023","295000","Detractor","3","Minor damage (1% – 25%)","Yes","Yes","No","","Yes","1005","No","I am not sure","I am not sure","Agree","Very likely (75% – 99%)","$75,000","Between 2 months and 6 months","75","Certain (100%)","Between 2 weeks and 2 months","","","","","","","","","","96","695","Yes","","","Yes","150","","","","","Detractor","3","Detractor","4","Detractor","6","$55","Disagree","Disagree","Neither agree
nor disagree","5","4","","","","","Passive","8","No","","Alex made no effort to protect his him. he is liable","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Passive","8","No","","","","","","","","","","","","","","","","","","Government assistance should aim to fully compensate people for their uninsured losses, even if this means providing more assistance to households with more expensive properties.","","The government should help people rebuild as they were before.","","Neither agreenor disagree","Agree","Neither agreenor disagree","Neither agreenor disagree","Disagree","Strongly agree","Strongly agree","Agree","21","15","Only some of the time","Independent","","","","6a211314-9ea7-49ac-9e8f-88910e620fb3zqztmn","1","5","93","65","26","132","1","Your chance of approval for a FEMA grant","Your chance of approval for an SBA disaster loan","34","76","C"
"27","2025-02-25 09:56:03","2025-02-25 10:04:11","IP Address","136.61.62.172","100","488","True","2025-02-25 10:04:12","R_sSSeKStvrjEgSZj","","","","","35.7607","-78.7794","anonymous","EN","0.8999999761581421","","0","0","","I agree","65 or older","Yes","Own","NC","$25,000 to $49,999","Yes","White","","No","Male","Bachelor's or more","No","No","Detractor","6","","","","","","","","","","","","","","","","","","27511","1984","120000","Detractor","3","Moderate damage (26% – 50%)","No","Yes","No","","No","","No","True","False","Agree","Unlikely (25% – 49%)","$30,000 to $49,999","Between 2 months and 6 months","17","Unlikely (25% – 49%)","Between 2 months and 6 months","No","No","Yes","","","","","20","","","","","","","","","","","","","Detractor","6","Passive","8","Passive","8","$55","Neither agree
nor disagree","Disagree","Disagree","5","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Detractor","3","No","","Insurance is a reasonable expectation.","","","","","","","","","","","","","Passive","7","No","","","","","","","","","","Equal government assistance should go to people of all incomes.","","The government should help people rebuild in the same area with stronger, more resilient structures.","","Agree","Agree","Neither agreenor disagree","Agree","Neither agreenor disagree","Agree","Agree","Agree","79","20","Only some of the time","Independent","","","","6e82f781-0c03-488a-8414-8ecbea15ba36zqztmn","1","5","96","63","15","150","0","","","","","E"
